date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
02/11/2016 23:51;36;111;# Salvini: Qualcuno vuole ospitare FINTI PROFUGHI perché ci GUADAGNA? # matrix @ MatrixCanale5pic.twitter.com/i78znrhdQI;;@;# #;7,93949E+17;https://twitter.com/matteosalvinimi/status/793948569971675138
02/11/2016 23:49;25;82;# Salvini: Nel 2016 su 70mila richieste di asilo, 41mila vengono RESPINTE. # matrix @ MatrixCanale5;;@;# #;7,93948E+17;https://twitter.com/matteosalvinimi/status/793948227892604928
02/11/2016 23:47;52;180;# Salvini: Stiamo mantenendo migliaia di FURBI. Nel migliore delle ipotesi non fanno NULLA dalla mattina alla sera. # matrix @ MatrixCanale5;;@;# #;7,93948E+17;https://twitter.com/matteosalvinimi/status/793947735670095872
02/11/2016 23:47;25;107;# Salvini: Questi uomini MUOIONO in mare, perché qualcuno li fa partire! # matrix @ MatrixCanale5;;@;# #;7,93948E+17;https://twitter.com/matteosalvinimi/status/793947608561684481
02/11/2016 23:46;34;108;# Salvini: Numeri del Ministero: 163mila presunti profughi ci stanno seguendo dagli alberghi di tutta Italia. # matrix @ MatrixCanale5;;@;# #;7,93947E+17;https://twitter.com/matteosalvinimi/status/793947330013790209
02/11/2016 23:44;53;145;# Salvini: # GORO, ci sono cittadini che in queste ore hanno detto dei NO! Perfino dei parroci. È indice di un DISAGIO. # matrix @ MatrixCanale5pic.twitter.com/nsKWtKhKv2;;@;# # #;7,93947E+17;https://twitter.com/matteosalvinimi/status/793946979944558592
02/11/2016 23:09;21;101;Amici, ancora una ventina di minuti, e alle 23.30 vi saluto da # Matrix su Canale 5. Grazie per l'attesa, spero vi piacerà! @ MatrixCanale5;;@;#;7,93938E+17;https://twitter.com/matteosalvinimi/status/793938213454888961
02/11/2016 22:26;51;187;Stasera alle 23 vi consiglio (se siete ancora in piedi) di godervi # MATRIX su Canale 5: su immigrazione e sicurezza... fuochi artificiali!;;;#;7,93927E+17;https://twitter.com/matteosalvinimi/status/793927192384241664
02/11/2016 21:20;26;95;Da Palazzo Chigi... l'abusivo Renzi lo sfrattiamo! # tuttiafirenze # iovotono >https://www.facebook.com/salviniofficial/videos/10154214195368155/ …;;;# #;7,93911E+17;https://twitter.com/matteosalvinimi/status/793910708945780737
02/11/2016 21:09;158;356;Da Palazzo Chigi... l'abusivo Renzi lo sfrattiamo! Esci da Facebook, sab 12/11 a Firenze ASPETTO ANCHE TE! # iovotono http://www.iovotono.org pic.twitter.com/NKaldVBESg;;;#;7,93908E+17;https://twitter.com/matteosalvinimi/status/793907948871421952
02/11/2016 20:14;61;104;MENO 10! # 12novembre # tuttiafirenze > Info pullman: http://www.iovotono.org | # iovotonopic.twitter.com/FYaGrVf9vY;;;# # #;7,93894E+17;https://twitter.com/matteosalvinimi/status/793893978949156864
02/11/2016 19:37;73;150;# iovotono > TUTTI A FIRENZE - SABATO 12 NOVEMBREpic.twitter.com/eEnEpxEmqZ;;;#;7,93885E+17;https://twitter.com/matteosalvinimi/status/793884827355316225
02/11/2016 18:15;36;81;MENO 10! # 12novembre # tuttiafirenze > Info pullman: http://www.iovotono.org | # iovotonopic.twitter.com/0lUCiEPMNK;;;# # #;7,93864E+17;https://twitter.com/matteosalvinimi/status/793864034017767424
02/11/2016 15:26;43;270;Un pensiero ai nostri cari che ci hanno lasciato e ci aiutano da Lassù. Ai miei nonni Agnese e Carlo, Nella e Aldo, un bacione e un Grazie!pic.twitter.com/vhlsgnBahz;;;;7,93822E+17;https://twitter.com/matteosalvinimi/status/793821623858135040
02/11/2016 15:25;35;70;"Non siamo su Scherzi a Parte"". # iovotono >http://corrierealpi.gelocal.it/belluno/cronaca/2016/11/02/news/migranti-gettano-la-spesa-per-la-strada-l-ira-dei-residenti-1.14345182 …""";;;#;7,93821E+17;https://twitter.com/matteosalvinimi/status/793821428399349761
02/11/2016 12:59;233;393;QUESTA È FOLLIA!pic.twitter.com/gpt5uafXhp;;;;7,93785E+17;https://twitter.com/matteosalvinimi/status/793784659603755012
02/11/2016 12:58;176;316;"Tutti i sondaggi danno in vantaggio il NO, e ora qualcuno ipotizza di rinviare il Referendum per aiutare i terremotati"". # Alfano # iovotonopic.twitter.com/c4YtM8kAuS""";;;# #;7,93784E+17;https://twitter.com/matteosalvinimi/status/793784304035831808
01/11/2016 19:44;70;154;VIDEO > https://www.facebook.com/salviniofficial/videos/10154210778638155/ …pic.twitter.com/40wrg6MjeY;;;;7,93524E+17;https://twitter.com/matteosalvinimi/status/793524161675165696
01/11/2016 12:42;68;143;LORO a Firenze il 12 novembre non ci saranno. E tu? Tutte le info su: http://WWW.IOVOTONO.ORG # iovotonopic.twitter.com/x98y2m85mW;;;#;7,93418E+17;https://twitter.com/matteosalvinimi/status/793418028419547137
01/11/2016 12:41;91;261;Il governo pensa prima ai clandestini, noi pensiamo sempre PRIMA agli italiani. # iovotono VIDEO> https://www.facebook.com/salviniofficial/videos/10154173398683155/ …;;;#;7,93418E+17;https://twitter.com/matteosalvinimi/status/793417745790537728
01/11/2016 12:41;89;212;Mi piacerebbe vedere Renzi farsi un giro tra questi lavoratori FREGATI e UMILIATI dalla L.Fornero... # iovotonohttps://www.facebook.com/salviniofficial/videos/10154192191613155/ …;;;#;7,93418E+17;https://twitter.com/matteosalvinimi/status/793417644292661248
31/10/2016 21:11;74;155;LUI il 12 novembre a FIRENZE non ci sarà. E tu? Tutte le info su: http://WWW.IOVOTONO.ORG # iovotonopic.twitter.com/mRwYjvUu3H;;;#;7,93184E+17;https://twitter.com/matteosalvinimi/status/793183589852712965
31/10/2016 14:49;230;515;Con un NO il 4 dicembre diamo un dispiacere agli euroidioti e ai banchieri amici di Renzi che ci vorrebbero schiavi! # iovotonopic.twitter.com/yED8lMp7eX;;;#;7,93088E+17;https://twitter.com/matteosalvinimi/status/793087527435526145
31/10/2016 10:13;46;214;Buona giornata Amici, soprattutto a chi non si arrende. https://www.instagram.com/p/BMOMwDhhkj8/;;;;7,93018E+17;https://twitter.com/matteosalvinimi/status/793018118016675840
30/10/2016 15:05;351;761;# Terremoto, migliaia di italiani senza casa e senza lavoro. Prima gli italiani.pic.twitter.com/18O0kxxLQj;;;#;7,92729E+17;https://twitter.com/matteosalvinimi/status/792729199400390656
30/10/2016 13:12;115;358;Una preghiera per chi combatte contro il # terremoto. # terremotocentroitalia # Norciapic.twitter.com/dsCHgUbygB;;;# # #;7,92701E+17;https://twitter.com/matteosalvinimi/status/792700773977186304
30/10/2016 12:33;184;262;Chissà perché gli spot del governo in tivù questo non ve lo dicono... Chi sta a casa, AIUTA Renzi! # iovotono http://www.iovotono.org pic.twitter.com/sYdJ5fNUs0;;;#;7,92691E+17;https://twitter.com/matteosalvinimi/status/792691001412448256
30/10/2016 12:33;65;173;Amici, sabato 12 novembre un MARE di gente perbene invaderà pacificamente Firenze per dire # IOVOTONO! http://www.iovotono.org/creabanner/?i=10351 …;;;#;7,92691E+17;https://twitter.com/matteosalvinimi/status/792690792770985986
29/10/2016 16:58;137;291;Mentre il cazzaro parla di ponti e grandi opere, lo Stato non è in grado di garantire la SICUREZZA sulle strade. https://www.facebook.com/salviniofficial/videos/10154200973538155/ …pic.twitter.com/CzCjlvoOhu;;;;7,9238E+17;https://twitter.com/matteosalvinimi/status/792380142668673024
29/10/2016 14:41;48;106;Mi spiace, non vi compro più. Andate a dire la vostra qui: http://www.facebook.com/rollingstoneitalia … # iovotono # RollingStonepic.twitter.com/cgxqKOXDFM;;;# #;7,92346E+17;https://twitter.com/matteosalvinimi/status/792345725770268672
29/10/2016 14:40;152;260;ALBUM DI FAMIGLIA Adesso fa finta di litigarci... ma il disperato Renzino, che è un vecchissimo democristiano, è una sua creatura. # iovotonopic.twitter.com/UZT7jgzjJU;;;#;7,92345E+17;https://twitter.com/matteosalvinimi/status/792345323796586496
28/10/2016 22:51;95;198;In tutta Italia, cittadini che RESISTONO!http://bari.repubblica.it/cronaca/2016/10/28/news/bitonto_salvini_plaude_su_facebook_alla_rivolta_contro_i_migranti_cittadini_1-_clandestini_0_-150771681/ …;;;;7,92107E+17;https://twitter.com/matteosalvinimi/status/792106533656100864
28/10/2016 21:16;80;199;# Salvini: # IOVOTONO # dallavostrapartepic.twitter.com/1V6qIEZZXM;;;# # #;7,92083E+17;https://twitter.com/matteosalvinimi/status/792082671207911424
28/10/2016 21:08;31;84;# Salvini: Che fine ha fatto la proposta del Ministro?? # dallavostraparte;;;# #;7,92081E+17;https://twitter.com/matteosalvinimi/status/792080601079775232
28/10/2016 21:07;50;142;# Salvini: Il governo deve FARE quello che ANNUNCIA, invito i Sindaci ad OPPORSI! # dallavostraparte;;;# #;7,9208E+17;https://twitter.com/matteosalvinimi/status/792080465335386114
28/10/2016 21:06;73;170;# Salvini: Immigrazione è un BUSINESS. Il 18 agosto scorso il ministro Orlando annunciò provvedimento per evitare i ricorsi. # dallavostraparte;;;# #;7,9208E+17;https://twitter.com/matteosalvinimi/status/792080232450850816
28/10/2016 20:51;92;240;# Salvini: # Fiano del PD mi sta dando ragione su tutto, dai BARCONI sbarcano anche potenziali TERRORISTI. # dallavostrapartepic.twitter.com/1zM78tIo1d;;;# # #;7,92076E+17;https://twitter.com/matteosalvinimi/status/792076446336516096
28/10/2016 20:44;79;177;# Salvini: A Bolzano potenziali TERRORISTI avevano pure sussidi e la CASA POPOLARE. # dallavostraparte;;;# #;7,92075E+17;https://twitter.com/matteosalvinimi/status/792074625379360773
28/10/2016 20:44;75;218;# Salvini: Mi preoccupa l'aspirante terrorista di Torino che si definiva PROFUGO, voleva portarci la guerra Santa in casa! # dallavostrapartepic.twitter.com/edEGyDckyc;;;# #;7,92074E+17;https://twitter.com/matteosalvinimi/status/792074486686310400
28/10/2016 20:38;154;288;Domande dei richiedenti asilo accolte sono il 5%, stiamo mantenendo 160mila clandestini negli alberghi e non espelliamo. # dallavostraparte;;;#;7,92073E+17;https://twitter.com/matteosalvinimi/status/792072952829341696
28/10/2016 20:35;97;298;# Salvini: Qualcuno si stupisce ancora se a Goro la gente ha reagito. PRIMA I CITTADINI DI GORO! # dallavostrapartepic.twitter.com/IQLxHZWxi6;;;# #;7,92072E+17;https://twitter.com/matteosalvinimi/status/792072368357306368
28/10/2016 20:01;49;149;Alle 20.30 sarò in diretta su @ rete4 a # dallavostraparte da @ BelpietroTweet. Chi mi fa compagnia??;;@ @;#;7,92064E+17;https://twitter.com/matteosalvinimi/status/792063654099292160
28/10/2016 19:05;158;406;"Boldrini: Chi ha protestato a Goro è indottrinato e vittima della paura"". Ipocrita razzista, non mi rappresenti. # boldriniclandestina""";;;#;7,9205E+17;https://twitter.com/matteosalvinimi/status/792049559895670785
28/10/2016 15:56;94;212;"Con tutti i problemi che ci sono in Italia, L'Unità"" si preoccupa dei miei spostament. # iovotonopic.twitter.com/4dxLAsVfoO""";;;#;7,92002E+17;https://twitter.com/matteosalvinimi/status/792002092344967168
28/10/2016 15:53;59;92;"Le REQUISIZIONI avvengono quando i Comuni non collaborano"". CAPITO??? # iovotono VIDEO> https://www.facebook.com/salviniofficial/videos/10154197782643155/ …""";;;#;7,92001E+17;https://twitter.com/matteosalvinimi/status/792001448141783042
28/10/2016 15:53;31;90;http://www.ilgiornale.it/news/politica/sinistra-attacca-allam-razzista-1323991.html?mobile_detect=false …pic.twitter.com/X53k9voozN;;;;7,92001E+17;https://twitter.com/matteosalvinimi/status/792001222777659392
28/10/2016 09:39;199;437;Dopo i cittadini di Goro, è la volta di quelli di Bitonto. Cittadini 1 - Clandestini 0. BRAVI!!!pic.twitter.com/0tRsw5lOQv;;;;7,91907E+17;https://twitter.com/matteosalvinimi/status/791907209798094848
28/10/2016 00:17;31;78;Milano by night. Buona serata Amici! LIVE FACEBOOK> https://www.facebook.com/salviniofficial/videos/10154196473293155/ …;;;;7,91766E+17;https://twitter.com/matteosalvinimi/status/791765685500338176
27/10/2016 17:59;81;196;"Renzi: L'Italia è più forte del # terremoto"". Non bastano le parole, lo sfidiamo sui fatti: ESENZIONE FISCALE, per almeno tre anni.pic.twitter.com/W4HeFF7GCT""";;;#;7,91671E+17;https://twitter.com/matteosalvinimi/status/791670696405499904
27/10/2016 16:50;63;127;Vi aspetto! # stopinvasione # italianicheresistonopic.twitter.com/RMs9F6eGIn;;;# #;7,91653E+17;https://twitter.com/matteosalvinimi/status/791653409673908224
27/10/2016 15:32;107;204;"Gorino dimostra che le élite non possono violentare a lungo la volontà dei popoli"". # italianicheresistonohttp://www.ilpopulista.it/news/26-Ottobre-2016/6406/meluzzi-gorino-una-resistenza-contro-le-elite-che-violentano-i-popoli.html …""";;;#;7,91634E+17;https://twitter.com/matteosalvinimi/status/791633650307764224
27/10/2016 15:05;201;378;La sua riforma FA SCHIFO e peggiora la Costituzione. BUGIARDO MATRICOLATO. Basta 1 minuto per decidere! # iovotono # italianicheresistonopic.twitter.com/Dp2qYSqpW9;;;# #;7,91627E+17;https://twitter.com/matteosalvinimi/status/791626891648270336
27/10/2016 14:44;71;174;"QUI NON STIAMO BENE"". Il cibo gli fa SCHIFO e pretendono di ricevere il denaro del ""pocket money"" in CONTANTI.http://m.coratolive.it/mobile/news/cronaca/449573/protesta-dei-migranti-nel-centro-di-accoglienza-non-ce-rispetto-per-i-nostri-diritti-foto …""";;;;7,91622E+17;https://twitter.com/matteosalvinimi/status/791621577334984704
27/10/2016 13:06;46;122;"La sua riforma"" peggiora la Costituzione. In più è un BUGIARDO MATRICOLATO. # iovotono # italianicheresistono VIDEO>https://www.facebook.com/salviniofficial/videos/10154193283518155/ …""";;;# #;7,91597E+17;https://twitter.com/matteosalvinimi/status/791596820585668608
27/10/2016 11:28;193;452;Io sto con gli italiani che RESISTONO! # iovotonopic.twitter.com/im5Tpjmxo0;;;#;7,91572E+17;https://twitter.com/matteosalvinimi/status/791572265490059264
27/10/2016 10:22;93;231;Tre immigrati nordafricani sono stati arrestati per TERRORISMO a Finale Ligure (Savona), Cassano d'Adda (Milano) e Torino. # IoVotoNOpic.twitter.com/OR742jKRgc;;;#;7,91556E+17;https://twitter.com/matteosalvinimi/status/791555740691562497
27/10/2016 00:25;150;479;Un abbraccio a chi questa notte cerca di dormire fuori casa, a chi ha perso tanto o tutto. # terremotopic.twitter.com/dlLzyjcYIN;;;#;7,91406E+17;https://twitter.com/matteosalvinimi/status/791405522398351361
26/10/2016 19:16;58;149;Piccole borseggiatrici in azione.. ma non chiamatele zingarelle! RUSPA! VIDEO>https://www.facebook.com/salviniofficial/videos/10154192553063155/ …;;;;7,91328E+17;https://twitter.com/matteosalvinimi/status/791327770806804480
26/10/2016 17:08;122;214;Parlamentare PD consiglia a signora di 90 anni con pensione da 650 euro di andare in banca a IPOTECARE LA CASA!!! https://www.facebook.com/salviniofficial/videos/10154190712408155/ …;;;;7,91295E+17;https://twitter.com/matteosalvinimi/status/791295324128157696
26/10/2016 17:06;163;329;Mattarella difende le follie dell'Unione Europea, Alfano difende i prefetti che espropriano case e alberghi per darli ai clandestini.pic.twitter.com/XkSWoFSWsw;;;;7,91295E+17;https://twitter.com/matteosalvinimi/status/791295037011292160
26/10/2016 11:54;79;236;Diritto di voto per i ragazzi di 16 come in Austria, visto che i ragazzi di oggi sono molto più informati rispetto al passato.pic.twitter.com/U0HTysvmBZ;;;;7,91216E+17;https://twitter.com/matteosalvinimi/status/791216475801518080
26/10/2016 10:51;215;454;"Poletti, Renzi e Alfano, fatevi pagare lo stipendio dai migranti"" e magari emigrate pure voi, l'Italia ve ne sarà grata! # iovotonopic.twitter.com/upKDvlXVTu""";;;#;7,91201E+17;https://twitter.com/matteosalvinimi/status/791200535164715008
25/10/2016 22:22;70;164;Questo governo della volontà popolare SE NE FREGA e con la SCHIFORMA renziana sarà anche peggio. # iovotonohttps://www.facebook.com/salviniofficial/videos/10154190773213155/ …;;;#;7,91012E+17;https://twitter.com/matteosalvinimi/status/791012138273935360
25/10/2016 22:21;55;170;Onorato di essere alleato di Heinz-Christian Strache e del Partito della Libertà (FPÖ), primo partito d'Austria. https://www.facebook.com/HCStrache/;;;;7,91012E+17;https://twitter.com/matteosalvinimi/status/791011856936730624
25/10/2016 20:14;66;246;E per il secondo anno consecutivo è... # falafelcup!!!!! Grazie per il sostegno Amici, sacrifici e fatica ripagati, non ho parole.;;;#;7,9098E+17;https://twitter.com/matteosalvinimi/status/790979960039145473
25/10/2016 20:14;89;240;Gorino, Ferrara. Il video dei cittadini che RESISTONO all'invasione targata Renzi e PD. Io sto con loro! VIDEO>https://www.facebook.com/salviniofficial/videos/10154190464623155/ …;;;;7,9098E+17;https://twitter.com/matteosalvinimi/status/790979897929920512
25/10/2016 18:32;19;60;Ora in diretta da Strasburgo a # labussola su @ RaiNews @ bussolarai http://www.rainews.it;;@ @;#;7,90954E+17;https://twitter.com/matteosalvinimi/status/790954140667113473
25/10/2016 17:48;116;264;Gorino, Ferrara. Il video dei cittadini che RESISTONO all'invasione targata Renzi e PD. Io sto con loro! https://www.facebook.com/salviniofficial/videos/10154190464623155/ …;;;;7,90943E+17;https://twitter.com/matteosalvinimi/status/790943232381321216
25/10/2016 14:29;165;471;Io sto con i cittadini di # Gorino.;;;#;7,90893E+17;https://twitter.com/matteosalvinimi/status/790893041565433856
25/10/2016 11:51;160;167;Renzi e Alfano ABOLISCONO la proprietà privata, ecco il DOCUMENTO pubblicato in esclusiva da @ ilpopulista_it.http://www.ilpopulista.it/news/24-Ottobre-2016/6230/il-prefetto-cancella-la-proprieta-privata-per-far-posto-agli-immigrati-ecco-il-documento.html …;;@;;7,90853E+17;https://twitter.com/matteosalvinimi/status/790853360144486400
25/10/2016 10:41;102;278;Buona giornata a te Amico, e grazie.pic.twitter.com/E6ZqmMfE97;;;;7,90836E+17;https://twitter.com/matteosalvinimi/status/790835696470818816
24/10/2016 23:55;67;191;# Salvini: La politica italiana deve RISOLVERE i problemi degli ITALIANI! # Quintacolonna;;;# #;7,90673E+17;https://twitter.com/matteosalvinimi/status/790673101231099904
24/10/2016 23:55;146;310;# Salvini: Importare 500MILA CLANDESTINI non vuol dire salvare VITE, vuol dire ARRICCHIRE cooperative che lucrano. # Quintacolonna;;;# #;7,90673E+17;https://twitter.com/matteosalvinimi/status/790673002853703680
24/10/2016 23:54;59;183;# Salvini: SERVE RIPORTARE I MILITARI e le forze dell'ordine IN STRADA! # Quintacolonna;;;# #;7,90673E+17;https://twitter.com/matteosalvinimi/status/790672761949683713
24/10/2016 23:53;42;141;# Salvini: problema prostituzione, serve REGOLAMENTARE E TASSARE. # Quintacolonna;;;# #;7,90673E+17;https://twitter.com/matteosalvinimi/status/790672595490312192
24/10/2016 23:52;83;222;# Salvini: Il problema sorge quando arrivano 300mila clandestini e vengono distribuiti in giro per le città. # Quintacolonnapic.twitter.com/a27iOtzdwB;;;# #;7,90672E+17;https://twitter.com/matteosalvinimi/status/790672417848975360
24/10/2016 23:52;42;136;# Salvini: Nelle periferie abitano anche tante persone perbene, il problema è l'illegalità! # Quintacolonna;;;# #;7,90672E+17;https://twitter.com/matteosalvinimi/status/790672223921119232
24/10/2016 23:15;76;154;# Salvini: Il Governo # Renzi lascia i POLIZIOTTI con macchine che si fermano in mezzo alla strada con 250mila km. # Quintacolonna # iovotono;;;# # # #;7,90663E+17;https://twitter.com/matteosalvinimi/status/790663071173898240
24/10/2016 23:11;47;105;# Salvini: Quest'anno sarà un anno RECORD per numero di SBARCHI. # Quintacolonna;;;# #;7,90662E+17;https://twitter.com/matteosalvinimi/status/790662051739869185
24/10/2016 23:11;40;122;# Salvini:Giovedì sera sarò fuori da caserma Montello a Milano che ospiterà centinaia di immigrati per decisione del sindaco. # Quintacolonna;;;# #;7,90662E+17;https://twitter.com/matteosalvinimi/status/790661941232533504
24/10/2016 23:09;37;138;# Salvini: Vi saluto da Martellago (VE) dove sono stato ospite del sindacato di polizia COISP. # Quintacolonnapic.twitter.com/oHhqFAgpK8;;;# #;7,90662E+17;https://twitter.com/matteosalvinimi/status/790661600806047744
24/10/2016 22:57;30;122;Tra poco in diretta a # Quintacolonna su Rete 4. Qualcuno ancora davanti alla tele?;;;#;7,90658E+17;https://twitter.com/matteosalvinimi/status/790658480604647425
24/10/2016 18:36;43;127;Alle 19.30 sulla pagina CALCIATORI BRUTTI mi gioco la finale con Zaza, in ballo la # Falafelcup! # LaFalafelèDiChiLaAmapic.twitter.com/mBpO45pYgG;;;# #;7,90593E+17;https://twitter.com/matteosalvinimi/status/790592914061725696
24/10/2016 18:33;38;105;Elezioni in Friuli, complimenti ai candidati Anna Cisint e Fabio Marchetti. # serracchianiacasa # iovotonopic.twitter.com/lzaLqI7xNo;;;# #;7,90592E+17;https://twitter.com/matteosalvinimi/status/790592150044078080
24/10/2016 17:35;16;45;A # Milanistan tutto bene.... VIDEO>https://www.facebook.com/salviniofficial/videos/10154150985158155/ …;;;#;7,90577E+17;https://twitter.com/matteosalvinimi/status/790577385074753536
24/10/2016 16:53;63;186;Alle 23 mi collegherò in diretta con # QuintaColonna su @ rete4. Io sto con chi ci difende, io sto con le forze dell'ordine.;;@;#;7,90567E+17;https://twitter.com/matteosalvinimi/status/790566836140122112
24/10/2016 16:52;33;116;Stasera dalle 18.30 sarò onorato di essere a Maerne di Martellago (Venezia) per il raduno annuale del Sindacato di Polizia Coisp.;;;;7,90567E+17;https://twitter.com/matteosalvinimi/status/790566639972544512
24/10/2016 11:49;168;314;Intanto, per la gioia di cooperative, affaristi e piagnucolosi giornalisti di regime, in Italia stanno sbarcando altri 6.000 clandestini.pic.twitter.com/KAak2Mx4iv;;;;7,9049E+17;https://twitter.com/matteosalvinimi/status/790490469465817088
24/10/2016 11:48;61;123;"Ecco come hanno ridotto # Parigi, ecco qual è la schifosa idea di futuro"" dei governi europei. # IoVotoNO VIDEO> https://www.facebook.com/salviniofficial/videos/10154185366193155/ …""";;;# #;7,9049E+17;https://twitter.com/matteosalvinimi/status/790490261826732033
24/10/2016 09:34;97;208;Terremoto in Emilia, a distanza di quattro anni quasi 10.000 persone sono ancora fuori casa...pic.twitter.com/D7vKaCBzov;;;;7,90456E+17;https://twitter.com/matteosalvinimi/status/790456327134912512
23/10/2016 16:16;149;297;"Renzi dichiara guerra"" all'Unione Europea su tasse e immigrati, ma poi...pic.twitter.com/HpBeo1hJjX""";;;;7,90195E+17;https://twitter.com/matteosalvinimi/status/790195256956420105
23/10/2016 12:29;106;233;http://IOVOTONO.ORG Tutto quello che non vi raccontano sul Referendum Lo condividiamo sulle bacheche di 1000 AMICI,alla faccia di Renzi?;;;;7,90138E+17;https://twitter.com/matteosalvinimi/status/790138059786510336
23/10/2016 10:38;321;432;Renzi bugiardo patentato e anche DISPERATO, non sa più cosa inventare... Ma gli italiani non sono fessi. Fai girare! # iovotonopic.twitter.com/4APFMieJ9d;;;#;7,9011E+17;https://twitter.com/matteosalvinimi/status/790110067077029889
22/10/2016 22:48;52;167;E vai # Milan!!!!! @ acmilan # MilanJuve # MilanJuventus # Locatelli #;;@;# # # # #;7,89931E+17;https://twitter.com/matteosalvinimi/status/789931420542263296
22/10/2016 21:58;17;85;Fave, cicoria e olive alla andrsain. Saluto dalla Puglia! # milanjuventus https://www.instagram.com/p/BL4LWEuBUX_/;;;#;7,89919E+17;https://twitter.com/matteosalvinimi/status/789918802334973952
22/10/2016 20:03;34;98;In attesa di vedere come va a finire # MilanJuventus, date un occhio a questo sito http://WWW.IOVOTONO.ORG . E diffondiamo! # iovotono # milan;;;# # #;7,8989E+17;https://twitter.com/matteosalvinimi/status/789889873666797568
22/10/2016 19:25;147;329;"EQUITALIA sparisce? No, cambia nome. Si chiamerà Agenzia delle entrate - riscossione"". Ennesima presa per il culo renziana. # iovotono""";;;#;7,8988E+17;https://twitter.com/matteosalvinimi/status/789880439125241856
22/10/2016 18:52;183;480;"Alfano: Sì a una coalizione di centrodestra, ma mai con Salvini"". Ma chi ti vuole, poltronaro clandestino! # alfanoscafista""";;;#;7,89872E+17;https://twitter.com/matteosalvinimi/status/789872161548800001
22/10/2016 18:14;68;192;Tutta la gente presente, gente normale, li guardava con schifo. Facevano paura? No, facevano pena.pic.twitter.com/f9vb7VcaXr;;;;7,89863E+17;https://twitter.com/matteosalvinimi/status/789862607704432640
22/10/2016 18:14;76;144;Secondo i dati della CGIA di Mestre la pressione fiscale reale in Italia ha superato il 49%.pic.twitter.com/BtulaxNfxH;;;;7,89862E+17;https://twitter.com/matteosalvinimi/status/789862394625421313
22/10/2016 13:43;79;215;La vergogna dell'Italia siete voi e il vostro governo! Sempre dalla parte delle Forze dell'ordine. # iovotonohttps://www.facebook.com/salviniofficial/videos/10154148312798155/ …;;;#;7,89794E+17;https://twitter.com/matteosalvinimi/status/789794193153622016
22/10/2016 12:46;80;263;Alla faccia degli SFIGATI che imbrattano i muri, io oggi tornerò orgogliosamente nella splendida terra di PUGLIA!pic.twitter.com/6k21Eho63h;;;;7,8978E+17;https://twitter.com/matteosalvinimi/status/789779960357654528
21/10/2016 21:43;21;122;Per me e la bimba stasera castagne!!! E voi, che fate? https://www.instagram.com/p/BL1k5ZuhRhO/;;;;7,89553E+17;https://twitter.com/matteosalvinimi/status/789552780897693696
21/10/2016 14:56;42;193;Dai, se mi seguite vi regalo anch'io 80 euro e una cenetta intima con Obama... LIVE >https://www.facebook.com/salviniofficial/videos/10154179053293155/ …;;;;7,8945E+17;https://twitter.com/matteosalvinimi/status/789450288155521024
21/10/2016 11:49;222;302;"Nei Paesi dell’Africa subsahariana esistono pubblicità che incitano ad andare in Italia""http://www.ilpopulista.it/news/20-Ottobre-2016/6194/anna-bono-profughi-o-poveri-solo-disinformazione-chi-arriva-e-del-ceto-medio-e-non-scappa-dalla-guerra.html …""";;;;7,89403E+17;https://twitter.com/matteosalvinimi/status/789403235257688064
21/10/2016 11:33;71;140;ATTENZIONE, molti ancora non lo sanno ma per il Referendum del 4 dicembre non c'è il quorum, chi… https://www.instagram.com/p/BL0fGBshz2V/;;;;7,89399E+17;https://twitter.com/matteosalvinimi/status/789399280993697794
21/10/2016 10:57;32;82;Colpito a BOTTIGLIATE dal senegalese clandestino. Motivo? VIDEO> https://www.facebook.com/salviniofficial/videos/10154127311718155/ … # iovotono;;;#;7,8939E+17;https://twitter.com/matteosalvinimi/status/789390237998821378
21/10/2016 08:25;13;65;Ora in diretta a @ Radio24_news. Chi c'è?http://www.radio24.ilsole24ore.com/player/diretta;;@;;7,89352E+17;https://twitter.com/matteosalvinimi/status/789351856954871808
20/10/2016 23:05;133;275;Troppo Renzi in TV. Pensano di comprarsi i SÌ col lavaggio del cervello? Io penso che non ce la faranno. # iovotonopic.twitter.com/oMq9Dd432j;;;#;7,89211E+17;https://twitter.com/matteosalvinimi/status/789210926868299776
20/10/2016 23:04;75;121;Maxi-rissa tra gli immigrati ospitati a Porto Torres, con tanto di blocco stradale. # iovotono # stopinvasione https://www.facebook.com/salviniofficial/videos/10154176656143155/ …;;;# #;7,89211E+17;https://twitter.com/matteosalvinimi/status/789210621690646528
20/10/2016 15:11;125;336;TELECAMERE negli ASILI e nelle case di cura e di riposo per anziani e disabili. Giù le mani dai più deboli, licenziamento per chi sbaglia!pic.twitter.com/437GKLVonA;;;;7,89092E+17;https://twitter.com/matteosalvinimi/status/789091613029044224
20/10/2016 15:05;18;89;Fra poco in diretta su SkyTg24 (con giornalista de l'Unità) e stasera dalle 20.30 incontrerò i cittadini alla festa di Sotto il Monte (BG).;;;;7,8909E+17;https://twitter.com/matteosalvinimi/status/789090067109253125
20/10/2016 11:46;78;213;Primo semestre 2016: -14.600 BAMBINI nati rispetto al primo sem. 2015. Albero che non dà frutti è destinato a morire. Obiettivo di qualcuno?;;;;7,8904E+17;https://twitter.com/matteosalvinimi/status/789040014630027264
